locus_id	chr	locus_pos	gene_ensembl	gene_symbol	gene_tss	distance	label	evidence_type	score_nearest	score_100kb	score_cs2g
crispr_10_92757079_92757579	10	92757329	ENSG00000152804	HHEX	92689923	67406	1	CRISPRi	0.3084665225992885	1.0	1.0
crispr_10_92757079_92757579	10	92757329	ENSG00000138190	EXOC6	92848454	91125	0	CRISPRi	0.2281764028800807	1.0	1.0
crispr_10_92757079_92757579	10	92757329	ENSG00000138160	KIF11	92593067	164262	0	CRISPRi	0.1265823885406344	0.0	1.0
crispr_10_92757079_92757579	10	92757329	ENSG00000119912	IDE	92574095	183234	0	CRISPRi	0.1134761529666834	0.0	1.0
crispr_10_92757079_92757579	10	92757329	ENSG00000187553	CYP26C1	93061263	303934	0	CRISPRi	0.0684120054908129	0.0	1.0
crispr_10_92757079_92757579	10	92757329	ENSG00000095596	CYP26A1	93073889	316560	0	CRISPRi	0.0656834003204761	0.0	1.0
crispr_10_92757079_92757579	10	92757329	ENSG00000198060	MARCH5	92291162	466167	0	CRISPRi	0.0446036683960508	0.0	1.0
crispr_10_92757079_92757579	10	92757329	ENSG00000107864	CPEB3	92291118	466211	0	CRISPRi	0.0445994588059729	0.0	1.0
crispr_10_95297410_95297910	10	95297660	ENSG00000107438	PDLIM1	95291148	6512	1	CRISPRi	0.8307084406174688	1.0	1.0
crispr_10_95297410_95297910	10	95297660	ENSG00000173124	ACSM6	95194199	103461	0	CRISPRi	0.0522936350905798	0.0	
crispr_10_95297410_95297910	10	95297660	ENSG00000095637	SORBS1	95441180	143520	0	CRISPRi	0.0376976475480353	0.0	1.0
crispr_10_95297410_95297910	10	95297660	ENSG00000138115	CYP2C8	95069497	228163	0	CRISPRi	0.0237127858634209	0.0	1.0
crispr_10_95297410_95297910	10	95297660	ENSG00000138109	CYP2C9	94938657	359003	0	CRISPRi	0.0150705955191072	0.0	1.0
crispr_10_95297410_95297910	10	95297660	ENSG00000059573	ALDH18A1	95656810	359150	0	CRISPRi	0.0150644271455225	0.0	1.0
crispr_10_95297410_95297910	10	95297660	ENSG00000119977	TCTN3	95694143	396483	0	CRISPRi	0.01364595815655	0.0	1.0
crispr_10_95297410_95297910	10	95297660	ENSG00000138185	ENTPD1	95755915	458255	0	CRISPRi	0.0118065100593152	0.0	1.0
crispr_11_10742812_10743213	11	10743012	ENSG00000198730	CTR9	10750986	7974	1	CRISPRi	0.6512804266354757	1.0	1.0
crispr_11_10742812_10743213	11	10743012	ENSG00000072952	MRVI1	10693988	49024	0	CRISPRi	0.1059451586418749	1.0	1.0
crispr_11_10742812_10743213	11	10743012	ENSG00000110321	EIF4G2	10809035	66023	0	CRISPRi	0.0786677784202398	1.0	1.0
crispr_11_10742812_10743213	11	10743012	ENSG00000236287	ZBED5	10858073	115061	0	CRISPRi	0.0451405451184397	0.0	1.0
crispr_11_10742812_10743213	11	10743012	ENSG00000133800	LYVE1	10568818	174194	0	CRISPRi	0.0298169373542175	0.0	1.0
crispr_11_10742812_10743213	11	10743012	ENSG00000110315	RNF141	10541227	201785	0	CRISPRi	0.0257399492651517	0.0	1.0
crispr_11_10742812_10743213	11	10743012	ENSG00000255823	MTRNR2L8	10509176	233836	0	CRISPRi	0.0222118886336119	0.0	1.0
crispr_11_10742812_10743213	11	10743012	ENSG00000133805	AMPD3	10450676	292336	0	CRISPRi	0.0177670339451315	0.0	1.0
crispr_11_10742812_10743213	11	10743012	ENSG00000148926	ADM	10304979	438033	0	CRISPRi	0.0118574389257863	0.0	1.0
crispr_11_10742812_10743213	11	10743012	ENSG00000133812	SBF2	10294207	448805	0	CRISPRi	0.0115728430600703	0.0	1.0
crispr_11_10744215_10744587	11	10744401	ENSG00000198730	CTR9	10750986	6585	1	CRISPRi	0.6942351484558944	1.0	1.0
crispr_11_10744215_10744587	11	10744401	ENSG00000072952	MRVI1	10693988	50413	0	CRISPRi	0.0906937098371587	1.0	1.0
crispr_11_10744215_10744587	11	10744401	ENSG00000110321	EIF4G2	10809035	64634	0	CRISPRi	0.0707392695556667	1.0	1.0
crispr_11_10744215_10744587	11	10744401	ENSG00000236287	ZBED5	10858073	113672	0	CRISPRi	0.0402226798600417	0.0	1.0
crispr_11_10744215_10744587	11	10744401	ENSG00000133800	LYVE1	10568818	175583	0	CRISPRi	0.0260401442485108	0.0	1.0
crispr_11_10744215_10744587	11	10744401	ENSG00000110315	RNF141	10541227	203174	0	CRISPRi	0.022503913806967	0.0	1.0
crispr_11_10744215_10744587	11	10744401	ENSG00000255823	MTRNR2L8	10509176	235225	0	CRISPRi	0.0194376161127193	0.0	1.0
crispr_11_10744215_10744587	11	10744401	ENSG00000133805	AMPD3	10450676	293725	0	CRISPRi	0.0155663192489957	0.0	1.0
crispr_11_10744215_10744587	11	10744401	ENSG00000148926	ADM	10304979	439422	0	CRISPRi	0.0104050827738432	0.0	1.0
crispr_11_10744215_10744587	11	10744401	ENSG00000133812	SBF2	10294207	450194	0	CRISPRi	0.0101561161002021	0.0	1.0
crispr_11_114216234_114217571	11	114216902	ENSG00000166741	NNMT	114295812	78910	0	CRISPRi	0.2225024025225336	1.0	1.0
crispr_11_114216234_114217571	11	114216902	ENSG00000109906	ZBTB16	114059708	157194	0	CRISPRi	0.1116949463116235	0.0	1.0
crispr_11_114216234_114217571	11	114216902	ENSG00000076053	RBM7	114400528	183626	1	CRISPRi	0.0956171319329709	0.0	1.0
crispr_11_114216234_114217571	11	114216902	ENSG00000180425	C11orf71	114400550	183648	0	CRISPRi	0.0956056775994187	0.0	1.0
crispr_11_114216234_114217571	11	114216902	ENSG00000076043	REXO2	114439385	222483	0	CRISPRi	0.0789175270377	0.0	1.0
crispr_11_114216234_114217571	11	114216902	ENSG00000166736	HTR3A	113975074	241828	0	CRISPRi	0.0726045556383049	0.0	1.0
crispr_11_114216234_114217571	11	114216902	ENSG00000149305	HTR3B	113904795	312107	0	CRISPRi	0.0562558059564498	0.0	1.0
crispr_11_114216234_114217571	11	114216902	ENSG00000048028	USP28	113875570	341332	0	CRISPRi	0.0514391725542378	0.0	1.0
crispr_11_114216234_114217571	11	114216902	ENSG00000095110	NXPE1	114559895	342993	0	CRISPRi	0.051190070629386	0.0	1.0
crispr_11_114216234_114217571	11	114216902	ENSG00000137634	NXPE4	114595762	378860	0	CRISPRi	0.0463438756838409	0.0	1.0
crispr_11_114216234_114217571	11	114216902	ENSG00000228607	CLDN25	113779795	437107	0	CRISPRi	0.0401683041386926	0.0	1.0
crispr_11_114216234_114217571	11	114216902	ENSG00000086827	ZW10	113773763	443139	0	CRISPRi	0.0396215351479344	0.0	1.0
crispr_11_114216234_114217571	11	114216902	ENSG00000204361	NXPE2	114678477	461575	0	CRISPRi	0.0380389948469063	0.0	1.0
crispr_11_125532640_125533140	11	125532890	ENSG00000149547	EI24	125569386	36496	0	CRISPRi	0.1996415692690279	1.0	1.0
crispr_11_125532640_125533140	11	125532890	ENSG00000149557	FEZ1	125496310	36580	1	CRISPRi	0.1991831375197975	1.0	1.0
crispr_11_125532640_125533140	11	125532890	ENSG00000149557	STT3A-AS1	125592568	59678	1	CRISPRi	0.1220918305201446	1.0	1.0
crispr_11_125532640_125533140	11	125532890	ENSG00000134910	STT3A	125592794	59904	0	CRISPRi	0.1216312219950206	1.0	1.0
crispr_11_125532640_125533140	11	125532890	ENSG00000149554	CHEK1	125625135	92245	0	CRISPRi	0.0789879057478016	1.0	1.0
crispr_11_125532640_125533140	11	125532890	ENSG00000134940	ACRV1	125680898	148008	0	CRISPRi	0.0492288871191056	0.0	1.0
crispr_11_125532640_125533140	11	125532890	ENSG00000171053	PATE1	125746292	213402	0	CRISPRi	0.0341434673065126	0.0	1.0
crispr_11_125532640_125533140	11	125532890	ENSG00000196844	PATE2	125778819	245929	0	CRISPRi	0.0296276109202281	0.0	1.0
crispr_11_125532640_125533140	11	125532890	ENSG00000236027	PATE3	125788110	255220	0	CRISPRi	0.0285490549508532	0.0	1.0
crispr_11_125532640_125533140	11	125532890	ENSG00000237353	PATE4	125833315	300425	0	CRISPRi	0.0242532881761622	0.0	1.0
crispr_11_125532640_125533140	11	125532890	ENSG00000198331	HYLS1	125883613	350723	0	CRISPRi	0.0207750777067201	0.0	1.0
crispr_11_125532640_125533140	11	125532890	ENSG00000165495	PKNOX2	125164662	368228	0	CRISPRi	0.0197874647396367	0.0	1.0
crispr_11_125532640_125533140	11	125532890	ENSG00000110060	PUS3	125903221	370331	0	CRISPRi	0.0196750978948935	0.0	1.0
crispr_11_125532640_125533140	11	125532890	ENSG00000109832	DDX25	125904365	371475	0	CRISPRi	0.0196145063304539	0.0	1.0
crispr_11_125532640_125533140	11	125532890	ENSG00000150433	TMEM218	125111708	421182	0	CRISPRi	0.0172996496857938	0.0	1.0
crispr_11_125532640_125533140	11	125532890	ENSG00000134955	SLC37A2	125063116	469774	0	CRISPRi	0.0155102301178472	0.0	1.0
crispr_11_125551610_125552466	11	125552038	ENSG00000149547	EI24	125569386	17348	1	CRISPRi	0.3216871867183405	1.0	1.0
crispr_11_125551610_125552466	11	125552038	ENSG00000149557	STT3A-AS1	125592568	40530	1	CRISPRi	0.1376958624849248	1.0	1.0
crispr_11_125551610_125552466	11	125552038	ENSG00000134910	STT3A	125592794	40756	0	CRISPRi	0.1369323307008977	1.0	1.0
crispr_11_125551610_125552466	11	125552038	ENSG00000149557	FEZ1	125496310	55728	1	CRISPRi	0.1001444670167505	1.0	1.0
crispr_11_125551610_125552466	11	125552038	ENSG00000149554	CHEK1	125625135	73097	0	CRISPRi	0.0763488878269787	1.0	1.0
crispr_11_125551610_125552466	11	125552038	ENSG00000134940	ACRV1	125680898	128860	0	CRISPRi	0.0433098532711719	0.0	1.0
crispr_11_125551610_125552466	11	125552038	ENSG00000171053	PATE1	125746292	194254	0	CRISPRi	0.0287300249794161	0.0	1.0
crispr_11_125551610_125552466	11	125552038	ENSG00000196844	PATE2	125778819	226781	0	CRISPRi	0.0246093208560489	0.0	1.0
crispr_11_125551610_125552466	11	125552038	ENSG00000236027	PATE3	125788110	236072	0	CRISPRi	0.0236407848520436	0.0	1.0
crispr_11_125551610_125552466	11	125552038	ENSG00000237353	PATE4	125833315	281277	0	CRISPRi	0.0198414060195837	0.0	1.0
crispr_11_125551610_125552466	11	125552038	ENSG00000198331	HYLS1	125883613	331575	0	CRISPRi	0.0168315891451024	0.0	1.0
crispr_11_125551610_125552466	11	125552038	ENSG00000110060	PUS3	125903221	351183	0	CRISPRi	0.0158918145541268	0.0	1.0
crispr_11_125551610_125552466	11	125552038	ENSG00000109832	DDX25	125904365	352327	0	CRISPRi	0.0158402142389378	0.0	1.0
crispr_11_125551610_125552466	11	125552038	ENSG00000165495	PKNOX2	125164662	387376	0	CRISPRi	0.0144070272689821	0.0	1.0
crispr_11_125551610_125552466	11	125552038	ENSG00000150433	TMEM218	125111708	440330	0	CRISPRi	0.0126744449116153	0.0	1.0
crispr_11_125551610_125552466	11	125552038	ENSG00000134955	SLC37A2	125063116	488922	0	CRISPRi	0.0114147851550785	0.0	1.0
crispr_11_125552655_125553360	11	125553007	ENSG00000149547	EI24	125569386	16379	1	CRISPRi	0.3321329930637972	1.0	1.0
crispr_11_125552655_125553360	11	125553007	ENSG00000149557	STT3A-AS1	125592568	39561	1	CRISPRi	0.1375142416052019	1.0	1.0
crispr_11_125552655_125553360	11	125553007	ENSG00000134910	STT3A	125592794	39787	0	CRISPRi	0.1367331463352015	1.0	1.0
crispr_11_125552655_125553360	11	125553007	ENSG00000149557	FEZ1	125496310	56697	1	CRISPRi	0.0959529159121132	1.0	1.0
crispr_11_125552655_125553360	11	125553007	ENSG00000149554	CHEK1	125625135	72128	0	CRISPRi	0.0754251192500242	1.0	1.0
crispr_11_125552655_125553360	11	125553007	ENSG00000134940	ACRV1	125680898	127891	0	CRISPRi	0.0425385358457526	0.0	1.0
crispr_11_125552655_125553360	11	125553007	ENSG00000171053	PATE1	125746292	193285	0	CRISPRi	0.0281465725732075	0.0	1.0
crispr_11_125552655_125553360	11	125553007	ENSG00000196844	PATE2	125778819	225812	0	CRISPRi	0.0240922286422172	0.0	1.0
crispr_11_125552655_125553360	11	125553007	ENSG00000236027	PATE3	125788110	235103	0	CRISPRi	0.0231401355416538	0.0	1.0
crispr_11_125552655_125553360	11	125553007	ENSG00000237353	PATE4	125833315	280308	0	CRISPRi	0.019408361580916	0.0	1.0
crispr_11_125552655_125553360	11	125553007	ENSG00000198331	HYLS1	125883613	330606	0	CRISPRi	0.0164556056779953	0.0	1.0
crispr_11_125552655_125553360	11	125553007	ENSG00000110060	PUS3	125903221	350214	0	CRISPRi	0.0155342815881244	0.0	1.0
crispr_11_125552655_125553360	11	125553007	ENSG00000109832	DDX25	125904365	351358	0	CRISPRi	0.0154837030683289	0.0	1.0
crispr_11_125552655_125553360	11	125553007	ENSG00000165495	PKNOX2	125164662	388345	0	CRISPRi	0.0140089982293753	0.0	1.0
crispr_11_125552655_125553360	11	125553007	ENSG00000150433	TMEM218	125111708	441299	0	CRISPRi	0.0123279819315318	0.0	1.0
crispr_11_125552655_125553360	11	125553007	ENSG00000134955	SLC37A2	125063116	489891	0	CRISPRi	0.0111051791545585	0.0	1.0
crispr_11_125553954_125554454	11	125554204	ENSG00000149547	EI24	125569386	15182	0	CRISPRi	0.3462090166960186	1.0	1.0
crispr_11_125553954_125554454	11	125554204	ENSG00000149557	STT3A-AS1	125592568	38364	1	CRISPRi	0.1370126808417998	1.0	1.0
crispr_11_125553954_125554454	11	125554204	ENSG00000134910	STT3A	125592794	38590	0	CRISPRi	0.1362102951593804	1.0	1.0
crispr_11_125553954_125554454	11	125554204	ENSG00000149557	FEZ1	125496310	57894	1	CRISPRi	0.0907935314016003	1.0	1.0
crispr_11_125553954_125554454	11	125554204	ENSG00000149554	CHEK1	125625135	70931	0	CRISPRi	0.0741060663804157	1.0	1.0
crispr_11_125553954_125554454	11	125554204	ENSG00000134940	ACRV1	125680898	126694	0	CRISPRi	0.0414893365996736	0.0	1.0
crispr_11_125553954_125554454	11	125554204	ENSG00000171053	PATE1	125746292	192088	0	CRISPRi	0.0273648751385849	0.0	1.0
crispr_11_125553954_125554454	11	125554204	ENSG00000196844	PATE2	125778819	224615	0	CRISPRi	0.0234021240717297	0.0	1.0
crispr_11_125553954_125554454	11	125554204	ENSG00000236027	PATE3	125788110	233906	0	CRISPRi	0.0224725702971507	0.0	1.0
crispr_11_125553954_125554454	11	125554204	ENSG00000237353	PATE4	125833315	279111	0	CRISPRi	0.0188329111628867	0.0	1.0
crispr_11_125553954_125554454	11	125554204	ENSG00000198331	HYLS1	125883613	329409	0	CRISPRi	0.0159572918262822	0.0	1.0
crispr_11_125553954_125554454	11	125554204	ENSG00000110060	PUS3	125903221	349017	0	CRISPRi	0.0150608034556832	0.0	1.0
crispr_11_125553954_125554454	11	125554204	ENSG00000109832	DDX25	125904365	350161	0	CRISPRi	0.0150115989184881	0.0	1.0
crispr_11_125553954_125554454	11	125554204	ENSG00000165495	PKNOX2	125164662	389542	0	CRISPRi	0.0134939955293655	0.0	1.0
crispr_11_125553954_125554454	11	125554204	ENSG00000150433	TMEM218	125111708	442496	0	CRISPRi	0.0118791573739384	0.0	1.0
crispr_11_125553954_125554454	11	125554204	ENSG00000134955	SLC37A2	125063116	491088	0	CRISPRi	0.0107037451470011	0.0	1.0
crispr_11_128552905_128553405	11	128553155	ENSG00000134954	ETS1	128522310	30845	1	CRISPRi	0.6095637909992034	1.0	1.0
crispr_11_128552905_128553405	11	128553155	ENSG00000151702	FLI1	128693915	140760	0	CRISPRi	0.1335782261930607	0.0	1.0
crispr_11_128552905_128553405	11	128553155	ENSG00000151704	KCNJ1	128867373	314218	0	CRISPRi	0.0598391717151459	0.0	1.0
crispr_11_128552905_128553405	11	128553155	ENSG00000120457	KCNJ5	128891417	338262	0	CRISPRi	0.0555857563409578	0.0	1.0
crispr_11_128552905_128553405	11	128553155	ENSG00000174370	C11orf45	128905697	352542	0	CRISPRi	0.0533342165272361	0.0	1.0
crispr_11_128552905_128553405	11	128553155	ENSG00000120471	TP53AIP1	128943399	390244	0	CRISPRi	0.0481815390258976	0.0	1.0
crispr_11_128552905_128553405	11	128553155	ENSG00000134909	ARHGAP32	129024193	471038	0	CRISPRi	0.0399172991984982	0.0	1.0
crispr_11_128610420_128612069	11	128611244	ENSG00000151702	FLI1	128693915	82671	0	CRISPRi	0.3051308482002428	1.0	1.0
crispr_11_128610420_128612069	11	128611244	ENSG00000134954	ETS1	128522310	88934	1	CRISPRi	0.2836428569450775	1.0	1.0
crispr_11_128610420_128612069	11	128611244	ENSG00000151704	KCNJ1	128867373	256129	0	CRISPRi	0.0984881797618806	0.0	1.0
crispr_11_128610420_128612069	11	128611244	ENSG00000120457	KCNJ5	128891417	280173	0	CRISPRi	0.0900361114250804	0.0	1.0
crispr_11_128610420_128612069	11	128611244	ENSG00000174370	C11orf45	128905697	294453	0	CRISPRi	0.0856696716037495	0.0	1.0
crispr_11_128610420_128612069	11	128611244	ENSG00000120471	TP53AIP1	128943399	332155	0	CRISPRi	0.075945572208271	0.0	1.0
crispr_11_128610420_128612069	11	128611244	ENSG00000134909	ARHGAP32	129024193	412949	0	CRISPRi	0.0610867598556979	0.0	1.0
crispr_11_130006751_130007384	11	130007067	ENSG00000170325	PRDM10	130002835	4232	0	CRISPRi	0.8419043635544843	1.0	1.0
crispr_11_130006751_130007384	11	130007067	ENSG00000084234	APLP2	130069820	62753	1	CRISPRi	0.0567897053721855	1.0	1.0
crispr_11_130006751_130007384	11	130007067	ENSG00000170322	NFRKB	129893009	114058	0	CRISPRi	0.0312450676485514	0.0	1.0
crispr_11_130006751_130007384	11	130007067	ENSG00000149418	ST14	130159786	152719	0	CRISPRi	0.0233353926854775	0.0	1.0
crispr_11_130006751_130007384	11	130007067	ENSG00000151715	TMEM45B	129815780	191287	0	CRISPRi	0.0186304481772308	0.0	1.0
crispr_11_130006751_130007384	11	130007067	ENSG00000196323	ZBTB44	130314712	307645	0	CRISPRi	0.0115840322023563	0.0	1.0
crispr_11_130006751_130007384	11	130007067	ENSG00000134917	ADAMTS8	130428993	421926	0	CRISPRi	0.0084464401920856	0.0	1.0
crispr_11_130006751_130007384	11	130007067	ENSG00000166106	ADAMTS15	130448973	441906	0	CRISPRi	0.0080645501676283	0.0	1.0
crispr_11_14501275_14501419	11	14501347	ENSG00000129083	COPB1	14499858	1489	0	CRISPRi	0.9042109179711364	1.0	1.0
crispr_11_14501275_14501419	11	14501347	ENSG00000129084	PSMA1	14520445	19098	1	CRISPRi	0.0705416130570707	1.0	1.0
crispr_11_14501275_14501419	11	14501347	ENSG00000133818	RRAS2	14359184	142163	0	CRISPRi	0.0094769018019821	0.0	1.0
crispr_11_14501275_14501419	11	14501347	ENSG00000152270	PDE3B	14643722	142375	0	CRISPRi	0.0094627905530215	0.0	1.0
crispr_11_14501275_14501419	11	14501347	ENSG00000186104	CYP2R1	14892205	390858	0	CRISPRi	0.0034469572602319	0.0	1.0
crispr_11_14501275_14501419	11	14501347	ENSG00000110680	CALCA	14972286	470939	0	CRISPRi	0.002860819356557	0.0	1.0
crispr_11_18392864_18393246	11	18393055	ENSG00000134333	LDHA	18394388	1333	1	CRISPRi	0.8135868549355822	1.0	1.0
crispr_11_18392864_18393246	11	18393055	ENSG00000166796	LDHC	18412305	19250	0	CRISPRi	0.0563775837350821	1.0	1.0
crispr_11_18392864_18393246	11	18393055	ENSG00000166800	LDHAL6A	18455826	62771	0	CRISPRi	0.0172899519608116	1.0	1.0
crispr_11_18392864_18393246	11	18393055	ENSG00000110768	GTF2H1	18322268	70787	0	CRISPRi	0.0153320458903213	1.0	1.0
crispr_11_18392864_18393246	11	18393055	ENSG00000110756	HPS5	18322174	70881	0	CRISPRi	0.0153117133332026	1.0	1.0
crispr_11_18392864_18393246	11	18393055	ENSG00000173432	SAA1	18266224	126831	0	CRISPRi	0.0085571848152206	0.0	1.0
crispr_11_18392864_18393246	11	18393055	ENSG00000074319	TSG101	18526956	133901	0	CRISPRi	0.0081053670929789	0.0	1.0
crispr_11_18392864_18393246	11	18393055	ENSG00000134339	SAA2	18248674	144381	0	CRISPRi	0.0075170371963545	0.0	1.0
crispr_11_18392864_18393246	11	18393055	ENSG00000255071	SAA2-SAA4	18248674	144381	0	CRISPRi	0.0075170371963545	0.0	
crispr_11_18392864_18393246	11	18393055	ENSG00000148965	SAA4	18236837	156218	0	CRISPRi	0.0069474575082676	0.0	1.0
crispr_11_18392864_18393246	11	18393055	ENSG00000151116	UEVLD	18588746	195691	0	CRISPRi	0.0055460870372016	0.0	1.0
crispr_11_18392864_18393246	11	18393055	ENSG00000247595	SPTY2D1-AS1	18599803	206748	0	CRISPRi	0.0052494805995872	0.0	1.0
crispr_11_18392864_18393246	11	18393055	ENSG00000179817	MRGPRX4	18172836	220219	0	CRISPRi	0.0049283664720918	0.0	1.0
crispr_11_18392864_18393246	11	18393055	ENSG00000179119	SPTY2D1	18634473	241418	0	CRISPRi	0.0044956066609673	0.0	1.0
crispr_11_18392864_18393246	11	18393055	ENSG00000179826	MRGPRX3	18120954	272101	0	CRISPRi	0.0039886691920091	0.0	1.0
crispr_11_18392864_18393246	11	18393055	ENSG00000166788	SAAL1	18106091	286964	0	CRISPRi	0.0037820809662644	0.0	1.0
crispr_11_18392864_18393246	11	18393055	ENSG00000151117	TMEM86A	18698734	305679	0	CRISPRi	0.0035505262512564	0.0	1.0
crispr_11_18392864_18393246	11	18393055	ENSG00000179057	IGSF22	18726230	333175	0	CRISPRi	0.0032575121391818	0.0	1.0
crispr_11_18392864_18393246	11	18393055	ENSG00000129167	TPH1	18040788	352267	0	CRISPRi	0.0030809635404977	0.0	1.0
crispr_11_18392864_18393246	11	18393055	ENSG00000129158	SERGEF	18013162	379893	0	CRISPRi	0.0028569149933509	0.0	1.0
crispr_11_18392864_18393246	11	18393055	ENSG00000110786	PTPN5	18791842	398787	0	CRISPRi	0.0027215584834149	0.0	1.0
crispr_11_316244_316608	11	316426	ENSG00000185885	IFITM1	313990	2436	1	CRISPRi	0.3862515198249264	1.0	1.0
crispr_11_316244_316608	11	316426	ENSG00000142089	IFITM3	320914	4488	0	CRISPRi	0.209689230076486	1.0	1.0
crispr_11_316244_316608	11	316426	ENSG00000185201	IFITM2	308106	8320	0	CRISPRi	0.1131228162256154	1.0	1.0
crispr_11_316244_316608	11	316426	ENSG00000206013	IFITM5	299526	16900	0	CRISPRi	0.0556946307208653	1.0	1.0
crispr_11_316244_316608	11	316426	ENSG00000142102	PGGHG	289137	27289	0	CRISPRi	0.0344923031811412	1.0	
crispr_11_316244_316608	11	316426	ENSG00000174885	NLRP6	278569	37857	0	CRISPRi	0.0248638320517023	1.0	1.0
crispr_11_316244_316608	11	316426	ENSG00000182272	B4GALNT4	369794	53368	0	CRISPRi	0.0176374853156953	1.0	1.0
crispr_11_316244_316608	11	316426	ENSG00000184363	PKP3	394182	77756	0	CRISPRi	0.0121055976158203	1.0	1.0
crispr_11_316244_316608	11	316426	ENSG00000185627	PSMD13	236807	79619	0	CRISPRi	0.0118223430521646	1.0	1.0
crispr_11_316244_316608	11	316426	ENSG00000142082	SIRT3	236362	80064	0	CRISPRi	0.011756634657008	1.0	1.0
crispr_11_316244_316608	11	316426	ENSG00000185187	SIGIRR	417397	100971	0	CRISPRi	0.0093223364280527	0.0	1.0
crispr_11_316244_316608	11	316426	ENSG00000177963	RIC8A	207510	108916	0	CRISPRi	0.0086423143661076	0.0	1.0
crispr_11_316244_316608	11	316426	ENSG00000177951	BET1L	207422	109004	0	CRISPRi	0.0086353374048286	0.0	1.0
crispr_11_316244_316608	11	316426	ENSG00000177947	ODF3	196760	119666	0	CRISPRi	0.0078659526336696	0.0	1.0
crispr_11_316244_316608	11	316426	ENSG00000268320	SCGB1C2	193079	123347	0	CRISPRi	0.0076312137514458	0.0	
crispr_11_316244_316608	11	316426	ENSG00000188076	SCGB1C1	193079	123347	0	CRISPRi	0.0076312137514458	0.0	1.0
crispr_11_316244_316608	11	316426	ENSG00000185101	ANO9	442011	125585	0	CRISPRi	0.0074952220296318	0.0	1.0
crispr_11_316244_316608	11	316426	ENSG00000174915	PTDSS2	450279	133853	0	CRISPRi	0.0070322512126148	0.0	1.0
crispr_11_316244_316608	11	316426	ENSG00000023191	RNH1	506821	190395	0	CRISPRi	0.0049438798809499	0.0	1.0
crispr_11_316244_316608	11	316426	ENSG00000174775	HRAS	535567	219141	0	CRISPRi	0.0042953653512943	0.0	1.0
crispr_11_316244_316608	11	316426	ENSG00000161328	LRRC56	537521	221095	0	CRISPRi	0.0042574038146929	0.0	1.0
crispr_11_316244_316608	11	316426	ENSG00000185522	LMNTD2	560779	244353	0	CRISPRi	0.0038521773894159	0.0	
crispr_11_316244_316608	11	316426	ENSG00000099849	RASSF7	561449	245023	0	CRISPRi	0.0038416438953463	0.0	1.0
crispr_11_316244_316608	11	316426	ENSG00000070047	PHRF1	576445	260019	0	CRISPRi	0.0036200867387637	0.0	1.0
crispr_11_316244_316608	11	316426	ENSG00000185507	IRF7	615999	299573	0	CRISPRi	0.0031421116445797	0.0	1.0
