chrom	chromStart	chromEnd	name	EffectSize	chrTSS	startTSS	endTSS	measuredGeneSymbol	measuredGeneEnsemblId	Significant	pValueAdjusted	PowerAtEffectSize10	PowerAtEffectSize15	PowerAtEffectSize20	PowerAtEffectSize25	PowerAtEffectSize50	ValidConnection	CellType	Reference	Regulated	Dataset	distanceToTSS	measuredGeneUbiquitousExpressed	elementChromatinCategory	H3K27ac_peak_overlap	H3K27ac.RPM	H3K27ac.percentile	H3K27ac.RPM.expandedRegion	H3K27ac.expandedRegion.percentile	DHS.RPM	DHS.percentile	CTCF_peak_overlap	CTCF.RPM	H3K27me3_peak_overlap	H3K27me3.RPM	H3K4me1_peak_overlap	H3K4me1.RPM	direct_vs_indirect_negative	direct_rate_negative	indirect_rate_negative	imputed_indirect_rate
chr11	350704	351232	IFITM1|chr11:350704-351232:.	-0.385133882661536	chr11	313506	313507	IFITM1	ENSG00000185885	True	4.76356357557974e-46	0.65	0.9	0.95	1.0	1.0	True	K562	Schraivogel et al., 2020	True	Schraivogel2020	36977	False	High H3K27ac	1	11.922582	0.977532380492215	18.348582	0.981374397980018	5.606718	0.924515656416091	0	0.649914	0	0.162299	1	3.269373	0.949642835252963	0.0479321521959121	0.0025417211557928	True
chr11	353334	354301	IFITM1|chr11:353334-354301:.	-0.378918481326347	chr11	313506	313507	IFITM1	ENSG00000185885	True	8.8714576958061e-40	0.6	0.7	0.9	1.0	1.0	True	K562	Schraivogel et al., 2020	True	Schraivogel2020	39826	False	High H3K27ac	1	11.023075	0.974602160258109	11.774303	0.961439548621394	6.177437	0.93395314764881	0	0.866552	0	0.398652	1	5.116632	0.944531275639662	0.0432808786083783	0.0025417211557928	True
chr11	355350	355535	IFITM1|chr11:355350-355535:.	-0.510633365260758	chr11	313506	313507	IFITM1	ENSG00000185885	True	3.70689916212399e-75	0.55	0.85	0.95	0.95	1.0	True	K562	Schraivogel et al., 2020	True	Schraivogel2020	41451	False	High H3K27ac	1	10.838022	0.973963122866628	20.047853	0.984304618214124	0.649478	0.375138328215839	0	0.216638	0	0.043558	1	1.681205	0.941578339718705	0.0409647650268105	0.0025417211557928	True
chr11	356034	356520	IFITM1|chr11:356034-356520:.	-0.438578827281513	chr11	313506	313507	IFITM1	ENSG00000185885	True	1.7314991544322e-62	0.55	0.9	1.0	1.0	1.0	True	K562	Schraivogel et al., 2020	True	Schraivogel2020	42286	False	High H3K27ac	1	4.568885	0.920665845789367	9.534341	0.949040664598887	7.762245	0.952025436805437	0	0.216638	0	0.077367	1	0.110525	0.940051172369147	0.0398564583623131	0.0025417211557928	True
chr11	350704	351232	IFITM2|chr11:350704-351232:.	-0.132883115762887	chr11	307631	307632	IFITM2	ENSG00000185201	True	0.040015801227187	0.2	0.3	0.55	0.6	1.0	True	K562	Schraivogel et al., 2020	True	Schraivogel2020	42861	False	High H3K27ac	1	11.922582	0.977532380492215	18.348582	0.981374397980018	5.606718	0.924515656416091	0	0.649914	0	0.162299	1	3.269373	0.938995820385323	0.0391229839815809	0.0025417211557928	True
chr11	353334	354301	IFITM2|chr11:353334-354301:.	-0.168727776215034	chr11	307631	307632	IFITM2	ENSG00000185201	True	0.0004924391253955	0.05	0.05	0.4	0.55	0.95	True	K562	Schraivogel et al., 2020	True	Schraivogel2020	45710	False	High H3K27ac	1	11.023075	0.974602160258109	11.774303	0.961439548621394	6.177437	0.93395314764881	0	0.866552	0	0.398652	1	5.116632	0.933724766546934	0.0358092739801632	0.0025417211557928	True
chr11	355350	355535	IFITM2|chr11:355350-355535:.	-0.21097724036053	chr11	307631	307632	IFITM2	ENSG00000185201	True	1.74325439395277e-07	0.2	0.15	0.35	0.7	1.0	True	K562	Schraivogel et al., 2020	True	Schraivogel2020	47335	False	High H3K27ac	1	10.838022	0.973963122866628	20.047853	0.984304618214124	0.649478	0.375138328215839	0	0.216638	0	0.043558	1	1.681205	0.930689181247732	0.0341296268609946	0.0025417211557928	True
chr11	356034	356520	IFITM2|chr11:356034-356520:.	-0.168615655946069	chr11	307631	307632	IFITM2	ENSG00000185201	True	0.000185401183976	0.1	0.15	0.5	0.65	1.0	True	K562	Schraivogel et al., 2020	True	Schraivogel2020	48170	False	High H3K27ac	1	4.568885	0.920665845789367	9.534341	0.949040664598887	7.762245	0.952025436805437	0	0.216638	0	0.077367	1	0.110525	0.929121759761357	0.0333186662809589	0.0025417211557928	True
chr11	5272749	5272943	HBE1|chr11:5272749-5272943:.	-0.589548505977186	chr11	5505652	5505653	HBE1	ENSG00000213931	True	4.49706138392828e-13	0.0	0.0	0.0	0.0	0.0	True	K562	Schraivogel et al., 2020	True	Schraivogel2020	2702	False	High H3K27ac	1	2.339468	0.854642372854939	5.873547	0.912779189201827	0.458698	0.20932371140448	0	0.0	0	0.061496	1	1.105116	0.997464722811872	1.0	0.0025417211557928	True
chr11	5275735	5276235	HBE1|chr11:5296965-5297465:*	-0.32358968	chr11	5505651	5505652	HBE1	ENSG00000213931	True	3.07477010334e-13	0.0	0.0	0.0	0.993058229513	0.0	True	K562	Nasser et al., 2021 from Klann et al., 2017	True	Nasser2021	5841	False	High H3K27ac	1	6.871343	0.950201842298041	10.404442	0.95428544709238	10.962511	0.972646082389065	0	0.108319	0	0.109928	1	0.939551	0.995826439683699	0.606463771316729	0.0025417211557928	True
chr11	5277927	5278054	HBE1|chr11:5277927-5278054:.	-0.487163599169003	chr11	5505652	5505653	HBE1	ENSG00000213931	True	0.0047141276630742	0.0	0.0	0.0	0.0	0.0	True	K562	Schraivogel et al., 2020	True	Schraivogel2020	7846	False	H3K27ac	1	1.388485	0.784963917766798	2.265447	0.810151342757836	0.844493	0.481654950981156	0	0.216638	0	0.009125	1	0.923639	0.993750395492511	0.404159399330652	0.0025417211557928	True
chr11	5278635	5279175	HBE1|chr11:5299865-5300405:*	-0.09513497	chr11	5505651	5505652	HBE1	ENSG00000213931	True	0.046075154697	0.0	0.0	0.0	0.998036218338	0.0	True	K562	Nasser et al., 2021 from Klann et al., 2017	True	Nasser2021	8761	False	H3K27ac	1	2.547065	0.865552767343631	4.019373	0.878232204367275	2.069238	0.758817936688539	0	0.216638	0	0.347841	1	2.446289	0.992734098327777	0.347273246133069	0.0025417211557928	True
chr11	5280370	5281170	HBE1|chr11:5301600-5302400:*	-0.864802	chr11	5505651	5505652	HBE1	ENSG00000213931	True	3.45e-99	0.0	0.0	0.0	0.56	0.0	True	K562	Nasser et al., 2021 from Thakore et al., 2015	True	Nasser2021	10626	False	High H3K27ac	1	6.917175	0.950583706105145	12.20812	0.963496937296404	30.240626	0.997880266213626	0	0.649914	0	0.077561	1	2.642151	0.990546369453339	0.266320187848112	0.0025417211557928	True
chr11	5284535	5285035	HBE1|chr11:5305765-5306265:*	-0.42208564	chr11	5505651	5505652	HBE1	ENSG00000213931	True	3.3095311542099997e-29	0.0	0.0	0.0	0.99946951484	0.0	True	K562	Nasser et al., 2021 from Klann et al., 2017	True	Nasser2021	14641	False	High H3K27ac	1	5.532611	0.935231222431771	11.059342	0.957807945884443	10.768543	0.971656353746162	0	0.433276	0	0.430513	1	1.984964	0.98538614294352	0.171383694014863	0.0025417211557928	True
chr11	5288035	5288555	HBE1|chr11:5309265-5309785:*	-0.46675139	chr11	5505651	5505652	HBE1	ENSG00000213931	True	9.58254193327e-31	0.0	0.0	0.0	0.999999301054	0.0	True	K562	Nasser et al., 2021 from Klann et al., 2017	True	Nasser2021	18151	False	High H3K27ac	1	9.403705	0.967720818591312	15.23044	0.974095606228277	9.053671	0.962398104708615	0	0.216638	0	0.128178	1	1.523603	0.980459357834492	0.127531852387222	0.0025417211557928	True
chr11	5280486	5280986	HBG1|chr11:5301716-5302216:.	-0.470617946397366	chr11	5249891	5249892	HBG1	ENSG00000213934	True	6.720397334818671e-182	0.8	0.85	1.0	1.0	1.0	True	K562	Gasperini et al., 2019	True	Gasperini2019	30878	False	High H3K27ac	1	3.098538	0.885846101092598	7.432618	0.931942517807322	30.06245	0.997856886796864	0	0.433276	0	0.059312	1	1.110076	0.994386762910823	0.0614163658891023	0.0003466906798739	False
chr11	5284550	5285050	HBG1|chr11:5305780-5306280:.	-0.528616216525615	chr11	5249891	5249892	HBG1	ENSG00000213934	True	2.4700916536278e-47	0.25	0.5	0.65	0.85	1.0	True	K562	Gasperini et al., 2019	True	Gasperini2019	34942	False	High H3K27ac	1	5.49266	0.934623357595972	11.100273	0.957987188079615	10.854572	0.972186287192755	0	0.433276	0	0.430513	1	2.058395	0.993353237152335	0.0518126367731449	0.0003466906798739	False
chr11	5288018	5288518	HBG1|chr11:5309248-5309748:.	-0.261732716241847	chr11	5249891	5249892	HBG1	ENSG00000213934	True	3.28305605772198e-12	0.4	0.45	0.7	0.75	1.0	True	K562	Gasperini et al., 2019	True	Gasperini2019	38410	False	High H3K27ac	1	8.649536	0.963489144157484	15.190489	0.973963122866628	8.828218	0.960862856341277	0	0.216638	0	0.119053	1	1.416067	0.992436431255378	0.0454902272592212	0.0003466906798739	False
chr11	5275754	5276060	HBG2|chr11:5296984-5297290:*	-0.499976039	chr11	5505604	5505605	HBG2	ENSG00000196565	True	1.9603e-05	0.0	0.0	0.0	0.0	0.0	True	K562	Nasser et al., 2021 from Xie et al., 2017	True	Nasser2021	21125	False	High H3K27ac	1	4.408101	0.917829143222307	9.53336	0.949040664598887	10.369409	0.969684689599277	0	0.108319	0	0.070933	1	0.711556	0.976033912854057	0.103513186360603	0.0025417211557928	True
chr11	5280370	5281170	HBG2|chr11:5301600-5302400:*	-0.738582	chr11	5505604	5505605	HBG2	ENSG00000196565	True	1.9e-52	0.0	0.0	0.0	0.55	0.0	True	K562	Nasser et al., 2021 from Thakore et al., 2015	True	Nasser2021	25988	False	High H3K27ac	1	6.917175	0.950583706105145	12.20812	0.963496937296404	30.240626	0.997880266213626	0	0.649914	0	0.077561	1	2.642151	0.96838317984536	0.0778497016173117	0.0025417211557928	True
chr11	5284694	5284860	HBG2|chr11:5305924-5306090:*	-0.415828463	chr11	5505604	5505605	HBG2	ENSG00000196565	True	1.97e-06	0.0	0.0	0.0	0.0	0.0	True	K562	Nasser et al., 2021 from Xie et al., 2017	True	Nasser2021	29995	False	H3K27ac	1	0.995836	0.728962421484125	4.896335	0.897302015305725	7.866683	0.953077510559703	0	0.108319	0	0.068554	1	0.541031	0.961754563547713	0.0639164341580781	0.0025417211557928	True
chr11	5288183	5288360	HBG2|chr11:5309413-5309590:*	-0.582503716	chr11	5505604	5505605	HBG2	ENSG00000196565	True	3.11e-11	0.0	0.0	0.0	0.0	0.0	True	K562	Nasser et al., 2021 from Xie et al., 2017	True	Nasser2021	33489	False	High H3K27ac	1	2.0228	0.836842843560529	8.056152	0.937943234776103	7.886766	0.953326891005159	0	0.216638	0	0.061808	1	0.490605	0.955773739785338	0.054929137638419	0.0025417211557928	True
chr11	5280486	5280986	HBB|chr11:5301716-5302216:.	-0.0177217613569358	chr11	5229394	5229395	HBB	ENSG00000244734	True	0.0018326411888562	0.0	0.0	0.0	0.05	0.7	True	K562	Gasperini et al., 2019	True	Gasperini2019	53664	False	High H3K27ac	1	3.098538	0.885846101092598	7.432618	0.931942517807322	30.06245	0.997856886796864	0	0.433276	0	0.059312	1	1.110076	0.988072460311994	0.0287197126977273	0.0003466906798739	False
chr11	5280486	5280986	HBD|chr11:5301716-5302216:.	-0.0690148237750692	chr11	5235369	5235370	HBD	ENSG00000223609	True	5.24811313703831e-07	0.35	0.65	0.65	0.85	1.0	True	K562	Gasperini et al., 2019	True	Gasperini2019	46107	False	High H3K27ac	1	3.098538	0.885846101092598	7.432618	0.931942517807322	30.06245	0.997856886796864	0	0.433276	0	0.059312	1	1.110076	0.990297641786978	0.0353859293968206	0.0003466906798739	False
chr11	10742812	10743213	CTR9|chr11:10742812-10743213:.	-0.288933454148376	chr11	10750987	10750988	CTR9	ENSG00000198730	True	7.88989201588961e-08	0.25	0.55	0.75	0.85	1.0	True	K562	Schraivogel et al., 2020	True	Schraivogel2020	7973	True	H3K27ac	1	1.306622	0.774287317445721	2.061771	0.795811967144126	2.960589	0.835346560887794	0	0.433276	0	0.082124	1	1.590499	0.993611746900935	0.395332488957262	0.0025417211557928	True
chr11	10744215	10744587	CTR9|chr11:10744215-10744587:.	-0.229279537434132	chr11	10750987	10750988	CTR9	ENSG00000198730	True	8.78652142478041e-05	0.35	0.7	0.75	0.95	1.0	True	K562	Schraivogel et al., 2020	True	Schraivogel2020	6584	True	H3K27ac	1	0.555394	0.589301578889945	1.308583	0.717296092520145	0.864889	0.490663819573248	0	0.541595	0	0.105366	1	1.987196	0.995083020487498	0.514385622008945	0.0025417211557928	True
chr11	14501275	14501419	PSMA1|chr11:14501275-14501419:.	-0.120303002928996	chr11	14643635	14643636	PSMA1	ENSG00000129084	True	0.0346368767439827	0.5	0.7	0.9	0.9	1.0	True	K562	Schraivogel et al., 2020	True	Schraivogel2020	19097	True	H3K27ac	1	0.317648	0.426167801867236	1.386524	0.728159728175315	0.170384	0.0	0	0.0	0	0.047808	1	0.40425	0.979074819616732	0.118925387334477	0.0025417211557928	True
chr11	18392864	18393246	LDHA|chr11:18392864-18393246:.	-0.372671927822012	chr11	18394388	18394389	LDHA	ENSG00000134333	True	1.5439655449831e-21	0.45	0.75	0.9	1.0	1.0	True	K562	Schraivogel et al., 2020	True	Schraivogel2020	1332	False	H3K27ac	1	1.349514	0.780747829610811	2.41741	0.818186068984866	0.84967	0.483961720101623	0	0.108319	0	0.204103	1	1.050224	0.997464722811872	1.0	0.0025417211557928	True
chr11	33932753	33933253	LMO2|chr11:33954300-33954800:.	-0.0833244316724348	chr11	33892288	33892289	LMO2	ENSG00000135363	True	0.0031067638451659	0.6	0.75	0.95	1.0	1.0	True	K562	Gasperini et al., 2019	True	Gasperini2019	40713	False	H3K27ac	1	1.670102	0.813268598326034	2.701968	0.832938480961362	1.59276	0.690963076107795	0	0.216638	0	0.132741	1	1.819922	0.991810995160454	0.0419894278921512	0.0003466906798739	False
chr11	33936808	33937715	LMO2|chr11:33958355-33959262:.	-0.145709694983016	chr11	33892288	33892289	LMO2	ENSG00000135363	True	2.1215115802199e-13	0.45	0.65	0.85	0.95	1.0	True	K562	Gasperini et al., 2019	True	Gasperini2019	44971	False	High H3K27ac	1	25.595168	0.995316323508783	32.022148	0.994614941005938	14.076854	0.982909646347356	0	0.974871	0	0.379466	1	5.441118	0.990621796419623	0.0366210160778858	0.0003466906798739	False
chr11	33941571	33942071	LMO2|chr11:33963118-33963618:.	-0.280202170310181	chr11	33892288	33892289	LMO2	ENSG00000135363	True	1.14815634440628e-85	0.55	0.85	0.95	1.0	1.0	True	K562	Gasperini et al., 2019	True	Gasperini2019	49531	False	High H3K27ac	1	32.82803	0.997545161240044	45.814587	0.998036128992035	10.273342	0.969154756152683	0	0.866552	0	0.342966	1	4.5502	0.989303903926029	0.0320661333520271	0.0003466906798739	False
chr11	33944736	33945236	LMO2|chr11:33966283-33966783:.	-0.405874217490095	chr11	33892288	33892289	LMO2	ENSG00000135363	True	2.49996837293044e-185	0.45	0.65	0.95	1.0	1.0	True	K562	Gasperini et al., 2019	True	Gasperini2019	52696	False	High H3K27ac	1	7.669384	0.956568836796085	15.901023	0.975997132124877	22.826729	0.994739631228666	0	1.191509	0	0.194548	1	2.171923	0.988363907908688	0.0294477349016137	0.0003466906798739	False
chr11	33944736	33945236	APIP|chr11:33966283-33966783:.	-0.083740581835268	chr11	34916498	34916499	APIP	ENSG00000149089	True	0.000419264629825	0.6	0.85	0.95	1.0	1.0	True	K562	Gasperini et al., 2019	True	Gasperini2019	971424	False	High H3K27ac	1	7.669384	0.956568836796085	15.901023	0.975997132124877	22.826729	0.994739631228666	0	1.191509	0	0.194548	1	2.171923	0.606872473084265	0.0005351877339676	0.0003466906798739	False
chr11	33941571	33942071	CAT|chr11:33963118-33963618:.	-0.0601444208568896	chr11	34438925	34438926	CAT	ENSG00000121691	True	0.0003156748675995	0.45	0.65	0.85	0.95	1.0	True	K562	Gasperini et al., 2019	True	Gasperini2019	497102	False	High H3K27ac	1	32.82803	0.997545161240044	45.814587	0.998036128992035	10.273342	0.969154756152683	0	0.866552	0	0.342966	1	4.5502	0.795035613691987	0.001344777219105	0.0003466906798739	False
chr11	33944736	33945236	CAT|chr11:33966283-33966783:.	-0.152135031857672	chr11	34438925	34438926	CAT	ENSG00000121691	True	2.07660565973013e-27	0.65	0.75	0.95	1.0	1.0	True	K562	Gasperini et al., 2019	True	Gasperini2019	493937	False	High H3K27ac	1	7.669384	0.956568836796085	15.901023	0.975997132124877	22.826729	0.994739631228666	0	1.191509	0	0.194548	1	2.171923	0.796463293649361	0.0013566417857535	0.0003466906798739	False
chr11	33944736	33945236	NAT10|chr11:33966283-33966783:.	-0.0459230068981649	chr11	34105602	34105603	NAT10	ENSG00000135372	True	0.0177043263516489	0.2	0.45	0.7	1.0	1.0	True	K562	Gasperini et al., 2019	True	Gasperini2019	160576	True	High H3K27ac	1	7.669384	0.956568836796085	15.901023	0.975997132124877	22.826729	0.994739631228666	0	1.191509	0	0.194548	1	2.171923	0.948319426526249	0.0063616458684815	0.0003466906798739	False
chr11	60193546	60195055	MS4A4A|chr11:59961019-59962528:.	-0.0114276321994529	chr11	60280541	60280542	MS4A4A	ENSG00000110079	True	0.0095856854997163	0.0	0.0	0.0	0.0	0.35	True	K562	Gasperini et al., 2019	True	Gasperini2019	86239	False	High H3K27ac	1	15.129211	0.985309933134868	16.158136	0.976636169516358	4.888889	0.909856762106641	1	9.857025	0	0.482648	1	6.022013	0.977346344432582	0.0149572711395402	0.0003466906798739	False
chr11	61834595	61834918	FADS1|chr11:61602067-61602390:*	-0.580721711	chr11	61829317	61829318	FADS1	ENSG00000149485	True	1.37e-25	0.0	0.0	0.0	0.0	0.0	True	K562	Nasser et al., 2021 from Xie et al., 2017	True	Nasser2021	17698	False	High H3K27ac	1	10.366451	0.972139528359233	26.035609	0.991380788353933	19.557327	0.992058791440016	0	0.324957	0	0.194666	1	1.494211	0.981114273332496	0.132042518071094	0.0025417211557928	True
chr11	61841784	61841802	FADS1|chr11:61609256-61609274:*	-0.265317927	chr11	61829317	61829318	FADS1	ENSG00000149485	True	0.0065232	0.0	0.0	0.0	0.0	0.0	True	K562	Nasser et al., 2021 from Xie et al., 2017	True	Nasser2021	24735	False	High H3K27ac	1	0.632355	0.61836998706339	7.525026	0.932916660172384	1.393246	0.651514206892252	0	0.108319	0	0.004562	1	0.350687	0.970398935452043	0.0833241486907129	0.0025417211557928	True
chr11	61871048	61871769	FADS1|chr11:61638520-61639241:.	-0.0697851899602349	chr11	61829317	61829318	FADS1	ENSG00000149485	True	0.0248631051382781	0.55	0.85	0.95	0.95	1.0	True	K562	Gasperini et al., 2019	True	Gasperini2019	54350	False	H3K27ac	1	3.14143	0.887248866098287	4.966435	0.898455399865958	7.681343	0.951386399413956	1	16.789439	0	0.258228	1	3.679141	0.987864823022982	0.0282223759707809	0.0003466906798739	False
chr11	61971409	61972293	FTH1|chr11:61738881-61739765:.	-0.422771301242124	chr11	61967659	61967660	FTH1	ENSG00000167996	True	1.69590358235101e-115	0.6	0.8	0.9	0.95	1.0	True	K562	Gasperini et al., 2019	True	Gasperini2019	4190	False	High H3K27ac	1	44.347891	0.999033650773859	56.964343	0.998940133106813	32.069716	0.998301095715332	0	1.191509	0	0.453519	1	4.717361	0.999638115519208	0.957668085514856	0.0003466906798739	False
chr11	65928038	65928538	DRAP1|chr11:65695509-65696009:.	-0.0969431020251811	chr11	65919257	65919258	DRAP1	ENSG00000175550	True	1.49815517925494e-05	0.6	0.85	0.95	1.0	1.0	True	K562	Gasperini et al., 2019	True	Gasperini2019	9031	True	H3K27ac	1	2.424271	0.859302669929394	3.855648	0.874179772128618	1.169886	0.596556991224926	0	0.433276	0	0.075183	1	1.669957	0.998960205166633	0.333075508342949	0.0003466906798739	False
chr11	65362343	65362917	FIBP|chr11:65129814-65130388:.	-0.00312255461099	chr11	65888538	65888539	FIBP	ENSG00000172500	True	0.0336993883307506	0.45	0.6	0.8	0.9	1.0	True	K562	Gasperini et al., 2019	True	Gasperini2019	525908	True	H3K27ac	1	1.234562	0.767935909225518	1.314464	0.720904315840334	2.08634	0.760797393974345	0	0.866552	0	0.225979	1	2.324304	0.782123111747312	0.0012445321554359	0.0003466906798739	False
chr11	67600315	67601033	GSTP1|chr11:67367786-67368504:.	-0.114455651771257	chr11	67583595	67583596	GSTP1	ENSG00000084207	True	0.0198128677402012	0.6	0.75	0.9	0.95	1.0	True	K562	Gasperini et al., 2019	True	Gasperini2019	17079	False	H3K27ac	1	2.303438	0.85323960784925	3.533099	0.864188968032544	5.891319	0.929511058464128	0	0.758233	0	0.299408	1	3.689139	0.997506092642958	0.138668368919281	0.0003466906798739	False
chr11	75533988	75535423	SERPINH1|chr11:75245033-75246468:.	-0.0745046368675739	chr11	75562056	75562057	SERPINH1	ENSG00000149257	True	0.0002540586416914	0.5	0.8	0.85	0.95	1.0	True	K562	Gasperini et al., 2019	True	Gasperini2019	27349	False	High H3K27ac	1	92.764704	0.999937654888636	99.979924	0.999875309777272	23.080164	0.994942252840599	0	3.032931	0	0.877285	1	8.144498	0.995245524996602	0.0725721236216301	0.0003466906798739	False
chr11	75096776	75097276	OR2AT4|chr11:74807821-74808321:.	-0.0121448336286851	chr11	75089753	75089754	OR2AT4	ENSG00000171561	True	0.0013627301749827	0.0	0.0	0.0	0.1	0.45	True	K562	Gasperini et al., 2019	True	Gasperini2019	7312	False	High H3K27ac	1	6.882125	0.950303153104007	11.539734	0.960317336616843	7.862917	0.953069717420783	0	0.433276	0	0.375334	1	1.77815	0.999222048541125	0.445298954583435	0.0003466906798739	False
chr11	86134577	86135528	PICALM|chr11:85845619-85846570:.	-0.0823094105874076	chr11	86069881	86069882	PICALM	ENSG00000073921	True	0.0058047413205206	0.75	0.85	0.95	1.0	1.0	True	K562	Gasperini et al., 2019	True	Gasperini2019	65954	False	High H3K27ac	1	17.139269	0.988668776009601	19.836336	0.984024065212986	9.773014	0.966785641920853	0	0.324957	0	0.393153	1	6.629664	0.984223179572066	0.0216279956301819	0.0003466906798739	False
chr11	86143550	86144050	PICALM|chr11:85854592-85855092:.	-0.18742148331837	chr11	86069881	86069882	PICALM	ENSG00000073921	True	3.84255284063225e-27	0.65	0.8	1.0	1.0	1.0	True	K562	Gasperini et al., 2019	True	Gasperini2019	74702	False	High H3K27ac	1	8.73532	0.96390218052027	14.085582	0.970767935909226	9.006444	0.962086379151795	0	0.541595	0	0.233232	1	3.451881	0.981330639388001	0.0182233443137779	0.0003466906798739	False
chr11	86148009	86148811	PICALM|chr11:85859051-85859853:.	-0.19269538409777	chr11	86069881	86069882	PICALM	ENSG00000073921	True	8.5045556772993e-11	0.4	0.55	0.8	0.95	1.0	True	K562	Gasperini et al., 2019	True	Gasperini2019	79312	False	High H3K27ac	1	8.540465	0.962912451877367	10.68802	0.95585966115432	6.861951	0.943047740769027	0	1.08319	0	0.263103	1	4.544095	0.979760516864364	0.0167827329101734	0.0003466906798739	False
chr11	86151226	86151726	PICALM|chr11:85862268-85862768:.	-0.128419943783066	chr11	86069881	86069882	PICALM	ENSG00000073921	True	4.60156251341514e-13	0.6	0.85	0.85	0.95	1.0	True	K562	Gasperini et al., 2019	True	Gasperini2019	82378	False	High H3K27ac	1	5.366926	0.93315824747892	10.408363	0.954316619648062	18.333733	0.99054692248944	0	1.624784	0	0.303659	1	3.242347	0.978699861710528	0.0159297613864158	0.0003466906798739	False
